instance,operational_cost,optimal_var_cost,loss_cost,optimal_loss_cost,objective_value,optimal_objective_value,feasible,mean_loss_load_over_demand,std_loss_load_over_demand,training_time,inference_time
186,7.065297,7.065297,63610.58203125,0.0,63617.64732837677,7.0652971267700195,False,0.4595791,0.8489958,4.2727601528167725,0.0026175515670329333
187,7.1252556,7.1252556,65154.943359375,0.0,65162.06861495972,7.125255584716797,False,0.44788116,0.8465686,4.2727601528167725,0.0026175515670329333
188,9222.677,9222.677,53857.611328125,23857.61572265625,63080.2880859375,33080.29248046875,False,0.47468278,0.9113419,4.2727601528167725,0.0026175515670329333
189,6.9147024,6.9147024,64350.75,0.0,64357.664702415466,6.914702415466309,False,0.4484481,0.8554987,4.2727601528167725,0.0026175515670329333
190,5341.416,5341.416,48685.529296875,0.0,54026.9453125,5341.416015625,False,0.31557393,0.56754655,4.2727601528167725,0.0026175515670329333
191,6029.103,6029.103,49187.7421875,19187.74658203125,55216.84521484375,25216.849609375,False,0.39335617,1.0453974,4.2727601528167725,0.0026175515670329333
192,3.978425,3.978425,50403.984375,0.0,50407.96280002594,3.9784250259399414,False,0.41163367,1.0120473,4.2727601528167725,0.0026175515670329333
193,7.0802608,7.0802608,65121.287109375,0.0,65128.36737012863,7.080260753631592,False,0.44900027,0.85027385,4.2727601528167725,0.0026175515670329333
194,7634.5415,7634.5415,50866.552734375,20866.55419921875,58501.09423828125,28501.095703125,False,0.45354423,0.9646727,4.2727601528167725,0.0026175515670329333
195,7275.3955,7275.3955,56846.40234375,0.0,64121.7978515625,7275.3955078125,False,0.43491858,0.92353535,4.2727601528167725,0.0026175515670329333
196,6599.376,6599.376,44303.2060546875,0.0,50902.58203125,6599.3759765625,False,0.29969355,0.5293317,4.2727601528167725,0.0026175515670329333
197,10410.328,10410.328,56089.88671875,26089.88671875,66500.21484375,36500.21484375,False,0.4838447,0.88120866,4.2727601528167725,0.0026175515670329333
198,6.954957,6.954957,63257.572265625,0.0,63264.52722263336,6.954957008361816,False,0.45821816,0.8526139,4.2727601528167725,0.0026175515670329333
199,7.3426995,7.3426995,63707.771484375,0.0,63715.11418390274,7.3426995277404785,False,0.4138865,0.79413253,4.2727601528167725,0.0026175515670329333
200,6925.681,6925.681,50985.41015625,20985.40869140625,57911.09130859375,27911.08984375,False,0.4216129,0.9952227,4.2727601528167725,0.0026175515670329333
201,10178.206,10178.206,62202.8203125,32202.8203125,72381.0263671875,42381.0263671875,False,0.43298113,0.8847965,4.2727601528167725,0.0026175515670329333
202,3.6668835,3.6668835,48579.017578125,0.0,48582.68446159363,3.6668834686279297,False,0.40554258,1.0411649,4.2727601528167725,0.0026175515670329333
203,6.6827803,6.6827803,62112.52734375,0.0,62119.21012401581,6.6827802658081055,False,0.45670217,0.8616846,4.2727601528167725,0.0026175515670329333
204,6.092702,6.092702,57805.72265625,0.0,57811.815358161926,6.0927019119262695,False,0.46872485,0.8816955,4.2727601528167725,0.0026175515670329333
205,7.51361,7.51361,55991.8359375,0.0,55999.34954738617,7.513609886169434,False,0.40210402,0.72104454,4.2727601528167725,0.0026175515670329333
206,7983.4336,7983.4336,51281.390625,18297.5888671875,59264.82421875,26281.0224609375,False,0.48526198,0.92817324,4.2727601528167725,0.0026175515670329333
207,2918.8264,2918.8264,55699.1953125,0.0,58618.021728515625,2918.826416015625,False,0.42245737,0.9461005,4.2727601528167725,0.0026175515670329333
208,10285.108,10285.108,59700.80859375,25225.1103515625,69985.9169921875,35510.21875,False,0.4569697,0.8785945,4.2727601528167725,0.0026175515670329333
209,9388.447,9388.447,55998.146484375,25998.146484375,65386.59375,35386.59375,False,0.46041423,0.905456,4.2727601528167725,0.0026175515670329333
210,6950.5913,6950.5913,51251.7421875,21251.74072265625,58202.33349609375,28202.33203125,False,0.4197905,0.9939827,4.2727601528167725,0.0026175515670329333
211,10688.138,10688.138,56795.373046875,1581.570556640625,67483.5107421875,12269.708251953125,False,0.37241465,0.6817122,4.2727601528167725,0.0026175515670329333
212,4480.303,4480.303,50389.154296875,248.50440216064453,54869.45751953125,4728.8076248168945,False,0.46240366,0.961455,4.2727601528167725,0.0026175515670329333
213,7.258686,7.258686,59601.029296875,0.0,59608.287982940674,7.258686065673828,False,0.45234716,0.80240536,4.2727601528167725,0.0026175515670329333
214,9581.347,9581.347,58214.625,28214.625,67795.9716796875,37795.9716796875,False,0.44742382,0.89968085,4.2727601528167725,0.0026175515670329333
215,10469.3545,10469.3545,61316.642578125,30570.69140625,71785.9970703125,41040.0458984375,False,0.44696468,0.876893,4.2727601528167725,0.0026175515670329333
216,6.979376,6.979376,62505.1875,0.0,62512.16687583923,6.979375839233398,False,0.46481264,0.8509424,4.2727601528167725,0.0026175515670329333
217,5997.668,5997.668,63061.048828125,0.0,69058.716796875,5997.66796875,False,0.42371124,0.8883918,4.2727601528167725,0.0026175515670329333
218,7568.646,7568.646,53696.736328125,23696.73486328125,61265.38232421875,31265.380859375,False,0.42132473,0.9663049,4.2727601528167725,0.0026175515670329333
219,4061.608,4061.608,52406.30859375,0.0,56467.91650390625,4061.60791015625,False,0.34721074,0.6201298,4.2727601528167725,0.0026175515670329333
220,3608.6587,3608.6587,63191.58984375,0.0,66800.24853515625,3608.65869140625,False,0.46093574,0.8441311,4.2727601528167725,0.0026175515670329333
221,3649.916,3649.916,61975.5,0.0,65625.416015625,3649.916015625,False,0.44624853,0.8730669,4.2727601528167725,0.0026175515670329333
222,8476.135,8476.135,57148.40625,27148.4091796875,65624.541015625,35624.5439453125,False,0.42313892,0.93274647,4.2727601528167725,0.0026175515670329333
223,4.619259,4.619259,52687.74609375,0.0,52692.365352630615,4.619258880615234,False,0.437889,0.96011853,4.2727601528167725,0.0026175515670329333
224,7.352145,7.352145,63018.890625,0.0,63026.24277019501,7.352145195007324,False,0.4385023,0.8090886,4.2727601528167725,0.0026175515670329333
225,6.6775465,6.6775465,63018.64453125,0.0,63025.32207775116,6.677546501159668,False,0.44931003,0.8630686,4.2727601528167725,0.0026175515670329333
226,7216.652,7216.652,51002.548828125,21002.548828125,58219.20068359375,28219.20068359375,False,0.4348459,0.98179126,4.2727601528167725,0.0026175515670329333
227,10479.778,10479.778,60260.61328125,30260.61328125,70740.3916015625,40740.3916015625,False,0.45381516,0.8775988,4.2727601528167725,0.0026175515670329333
228,3950.7778,3950.7778,67295.56640625,24981.59765625,71246.34423828125,28932.37548828125,False,0.4313534,0.7944177,4.2727601528167725,0.0026175515670329333
229,7.411668,7.411668,59875.06640625,0.0,59882.47807407379,7.411667823791504,False,0.42059752,0.7686981,4.2727601528167725,0.0026175515670329333
230,9991.071,9991.071,53706.3515625,23706.35009765625,63697.4228515625,33697.42138671875,False,0.49465674,0.89287657,4.2727601528167725,0.0026175515670329333
231,3.2313194,3.2313194,47028.1787109375,0.0,47031.41003036499,3.2313194274902344,False,0.37191984,1.0964177,4.2727601528167725,0.0026175515670329333
232,3651.3574,3651.3574,52756.41796875,0.0,56407.775390625,3651.357421875,False,0.42971286,0.96757066,4.2727601528167725,0.0026175515670329333
233,6.745972,6.745972,62321.28515625,0.0,62328.031128406525,6.745972156524658,False,0.45752966,0.85945237,4.2727601528167725,0.0026175515670329333
234,8496.11,8496.11,63164.859375,1834.9586791992188,71660.9697265625,10331.069030761719,False,0.43245304,0.8789773,4.2727601528167725,0.0026175515670329333
235,4.8221993,4.8221993,53806.27734375,0.0,53811.099543094635,4.82219934463501,False,0.43912813,0.94740725,4.2727601528167725,0.0026175515670329333
236,5.6620293,5.6620293,57345.84375,0.0,57351.50577926636,5.662029266357422,False,0.45225382,0.90197206,4.2727601528167725,0.0026175515670329333
237,13552.151,13552.151,69734.501953125,39734.501953125,83286.6533203125,53286.6533203125,False,0.53155124,0.742499,4.2727601528167725,0.0026175515670329333
238,8734.435,8734.435,57015.3984375,18809.94580078125,65749.8330078125,27544.38037109375,False,0.43400002,0.923012,4.2727601528167725,0.0026175515670329333
239,6.821063,6.821063,62422.13671875,0.0,62428.95778179169,6.821063041687012,False,0.4596226,0.8566853,4.2727601528167725,0.0026175515670329333
240,8453.388,8453.388,50519.34375,0.0,58972.7314453125,8453.3876953125,False,0.33361664,0.59797525,4.2727601528167725,0.0026175515670329333
241,6886.0977,6886.0977,47344.8046875,0.0,54230.90234375,6886.09765625,False,0.3118051,0.55989254,4.2727601528167725,0.0026175515670329333
242,5.6066346,5.6066346,56980.58203125,0.0,56986.18866586685,5.606634616851807,False,0.45293194,0.904376,4.2727601528167725,0.0026175515670329333
243,9172.151,9172.151,57158.572265625,27158.572265625,66330.7236328125,36330.7236328125,False,0.44475603,0.9110435,4.2727601528167725,0.0026175515670329333
244,9233.69,9233.69,52913.607421875,22913.60595703125,62147.2978515625,32147.29638671875,False,0.48360234,0.912034,4.2727601528167725,0.0026175515670329333
245,6.8076296,6.8076296,61129.365234375,0.0,61136.172863960266,6.807629585266113,False,0.46926066,0.85591173,4.2727601528167725,0.0026175515670329333
246,11514.374,11514.374,62173.921875,32173.9248046875,73688.2958984375,43688.298828125,False,0.46187845,0.8560939,4.2727601528167725,0.0026175515670329333
247,7310.492,7310.492,51156.984375,21156.98291015625,58467.4765625,28467.47509765625,False,0.437207,0.97765076,4.2727601528167725,0.0026175515670329333
248,8859.983,8859.983,55732.72265625,12305.619140625,64592.7060546875,21165.6025390625,False,0.48827243,0.879982,4.2727601528167725,0.0026175515670329333
249,7.185244,7.185244,62130.43359375,0.0,62137.618837833405,7.185244083404541,False,0.45187235,0.8242037,4.2727601528167725,0.0026175515670329333
250,9674.339,9674.339,58907.30859375,28907.3056640625,68581.6474609375,38581.64453125,False,0.4444482,0.89718056,4.2727601528167725,0.0026175515670329333
251,4.5682044,4.5682044,54117.97265625,0.0,54122.54086065292,4.568204402923584,False,0.41541314,0.9680424,4.2727601528167725,0.0026175515670329333
252,11769.538,11769.538,64783.4296875,34783.4296875,76552.9677734375,46552.9677734375,False,0.45013815,0.8511669,4.2727601528167725,0.0026175515670329333
253,12803.97,12803.97,67827.005859375,37827.005859375,80630.9755859375,50630.9755859375,False,0.49812162,0.78582406,4.2727601528167725,0.0026175515670329333
254,7403.8423,7403.8423,54562.201171875,24562.201171875,61966.04345703125,31966.04345703125,False,0.40556726,0.9735825,4.2727601528167725,0.0026175515670329333
255,2225.046,2225.046,49305.486328125,0.0,51530.5322265625,2225.0458984375,False,0.33445102,0.60042447,4.2727601528167725,0.0026175515670329333
256,9631.812,9631.812,58247.80078125,28247.7978515625,67879.6123046875,37879.609375,False,0.44848466,0.89835393,4.2727601528167725,0.0026175515670329333
257,8242.562,8242.562,53092.18359375,23092.18798828125,61334.7451171875,31334.74951171875,False,0.45253795,0.94124347,4.2727601528167725,0.0026175515670329333
258,10968.237,10968.237,65264.771484375,35264.771484375,76233.0087890625,46233.0087890625,False,0.4309674,0.8674523,4.2727601528167725,0.0026175515670329333
259,9175.639,9175.639,52988.583984375,22988.583984375,62164.22265625,32164.22265625,False,0.48138517,0.9134703,4.2727601528167725,0.0026175515670329333
260,6780.3296,6780.3296,49470.71484375,19470.7177734375,56251.04443359375,26251.04736328125,False,0.43229398,1.0028578,4.2727601528167725,0.0026175515670329333
261,5.006177,5.006177,61740.83203125,0.0,61745.83820819855,5.006176948547363,False,0.36203423,0.95888424,4.2727601528167725,0.0026175515670329333
262,5.2252607,5.2252607,64271.15625,0.0,64276.38151073456,5.2252607345581055,False,0.35324624,0.95119154,4.2727601528167725,0.0026175515670329333
263,10321.061,10321.061,61324.67578125,27594.9287109375,71645.736328125,37915.9892578125,False,0.44705403,0.87674737,4.2727601528167725,0.0026175515670329333
264,11182.512,11182.512,62785.9921875,32785.9921875,73968.50390625,43968.50390625,False,0.4514144,0.86248505,4.2727601528167725,0.0026175515670329333
265,1626.761,1626.761,61046.384765625,0.0,62673.145751953125,1626.760986328125,False,0.45075,0.87500846,4.2727601528167725,0.0026175515670329333
266,6.9817877,6.9817877,62040.439453125,0.0,62047.42124080658,6.98178768157959,False,0.4684416,0.850433,4.2727601528167725,0.0026175515670329333
267,4.889757,4.889757,53773.1484375,0.0,53778.03819465637,4.88975715637207,False,0.4442976,0.94256806,4.2727601528167725,0.0026175515670329333
268,4.919757,4.919757,62858.42578125,0.0,62863.34553813934,4.919756889343262,False,0.3415827,0.9718417,4.2727601528167725,0.0026175515670329333
269,9347.999,9347.999,54145.318359375,24145.3154296875,63493.3173828125,33493.314453125,False,0.47539297,0.9077946,4.2727601528167725,0.0026175515670329333
270,9514.199,9514.199,52594.107421875,22594.107421875,62108.306640625,32108.306640625,False,0.4935919,0.90540683,4.2727601528167725,0.0026175515670329333
271,5.610347,5.610347,57110.35546875,0.0,57115.96581554413,5.610346794128418,False,0.45183417,0.9043726,4.2727601528167725,0.0026175515670329333
272,9159.509,9159.509,57157.306640625,27157.306640625,66316.8154296875,36316.8154296875,False,0.44440532,0.91140485,4.2727601528167725,0.0026175515670329333
273,4.992486,4.992486,56850.28125,0.0,56855.27373600006,4.992486000061035,False,0.4158298,0.9425907,4.2727601528167725,0.0026175515670329333
274,7.2173085,7.2173085,64027.564453125,0.0,64034.78176164627,7.217308521270752,False,0.43765676,0.82390773,4.2727601528167725,0.0026175515670329333
275,4.728732,4.728732,53726.173828125,0.0,53730.90256023407,4.728732109069824,False,0.43320423,0.9541307,4.2727601528167725,0.0026175515670329333
276,8507.676,8507.676,51595.59375,21595.58935546875,60103.26953125,30103.26513671875,False,0.47586346,0.93402207,4.2727601528167725,0.0026175515670329333
277,6.4133377,6.4133377,61485.7265625,0.0,61492.13990020752,6.413337707519531,False,0.45064878,0.87203085,4.2727601528167725,0.0026175515670329333
278,6.8551216,6.8551216,63296.1328125,0.0,63302.98793411255,6.855121612548828,False,0.4541698,0.856414,4.2727601528167725,0.0026175515670329333
279,3131.7114,3131.7114,53338.16015625,0.0,56469.87158203125,3131.71142578125,False,0.43859223,0.9526628,4.2727601528167725,0.0026175515670329333
280,7362.379,7362.379,54929.765625,24929.7626953125,62292.14453125,32292.1416015625,False,0.40004563,0.9756141,4.2727601528167725,0.0026175515670329333
281,5.593336,5.593336,57246.29296875,0.0,57251.88630485535,5.59333610534668,False,0.44955528,0.90550554,4.2727601528167725,0.0026175515670329333
282,3635.1494,3635.1494,63179.689453125,0.0,66814.8388671875,3635.1494140625,False,0.45242995,0.85890454,4.2727601528167725,0.0026175515670329333
283,7089.909,7089.909,55671.90234375,0.0,62761.8115234375,7089.9091796875,False,0.4570979,0.91170716,4.2727601528167725,0.0026175515670329333
284,8035.97,8035.97,51210.328125,21210.32666015625,59246.29833984375,29246.296875,False,0.46451122,0.9497352,4.2727601528167725,0.0026175515670329333
285,6119.3057,6119.3057,51813.046875,21813.04541015625,57932.3525390625,27932.35107421875,False,0.36636186,1.0411024,4.2727601528167725,0.0026175515670329333
286,7.95283,7.95283,65738.28515625,4301.3551025390625,65746.2379860878,4309.307932376862,False,0.42141956,0.7715022,4.2727601528167725,0.0026175515670329333
287,4887.167,4887.167,48047.4404296875,14317.6904296875,52934.607421875,19204.857421875,False,0.36214483,1.0917481,4.2727601528167725,0.0026175515670329333
288,4.853131,4.853131,53299.640625,0.0,53304.49375581741,4.85313081741333,False,0.44744372,0.9442049,4.2727601528167725,0.0026175515670329333
289,9257.812,9257.812,54596.14453125,24596.14453125,63853.9560546875,33853.9560546875,False,0.46903062,0.9097942,4.2727601528167725,0.0026175515670329333
290,5234.895,5234.895,46141.95703125,0.0,51376.85205078125,5234.89501953125,False,0.29726523,0.53098285,4.2727601528167725,0.0026175515670329333
291,6.97614,6.97614,62469.76171875,0.0,62476.73785877228,6.976140022277832,False,0.46496633,0.8510244,4.2727601528167725,0.0026175515670329333
292,7832.9175,7832.9175,51225.029296875,21225.02783203125,59057.94677734375,29057.9453125,False,0.4571458,0.95693254,4.2727601528167725,0.0026175515670329333
293,7.622075,7.622075,54460.546875,0.0,54468.16895008087,7.622075080871582,False,0.39529872,0.6996745,4.2727601528167725,0.0026175515670329333
294,731.96594,731.96594,61535.16796875,0.0,62267.13391113281,731.9659423828125,False,0.4401009,0.8822359,4.2727601528167725,0.0026175515670329333
295,10770.22,10770.22,61377.873046875,24339.45703125,72148.0927734375,35109.6767578125,False,0.39747617,0.7183957,4.2727601528167725,0.0026175515670329333
296,9615.882,9615.882,58003.1953125,28003.1982421875,67619.0771484375,37619.080078125,False,0.45000142,0.8988098,4.2727601528167725,0.0026175515670329333
297,6515.3257,6515.3257,62209.5234375,879.6221008300781,68724.84912109375,7394.947784423828,False,0.35527676,0.9624557,4.2727601528167725,0.0026175515670329333
298,4.9810133,4.9810133,54871.447265625,0.0,54876.428278923035,4.981013298034668,False,0.4376848,0.93852425,4.2727601528167725,0.0026175515670329333
299,13932.7295,13932.7295,68778.228515625,38778.228515625,82710.9580078125,52710.9580078125,False,0.5518053,0.7271179,4.2727601528167725,0.0026175515670329333
300,3057.0588,3057.0588,64265.677734375,0.0,67322.73657226562,3057.058837890625,False,0.40287736,0.7875128,4.2727601528167725,0.0026175515670329333
301,12887.711,12887.711,43423.986328125,0.0,56311.697265625,12887.7109375,False,0.2857579,0.51532567,4.2727601528167725,0.0026175515670329333
302,5.8681517,5.8681517,58781.84765625,0.0,58787.715807914734,5.868151664733887,False,0.44908762,0.8935201,4.2727601528167725,0.0026175515670329333
303,6.096755,6.096755,58883.970703125,0.0,58890.06745815277,6.096755027770996,False,0.45912084,0.8826896,4.2727601528167725,0.0026175515670329333
304,10136.712,10136.712,60058.8984375,30058.8984375,70195.6103515625,40195.6103515625,False,0.44733685,0.88556075,4.2727601528167725,0.0026175515670329333
305,1872.4177,1872.4177,65382.3046875,0.0,67254.72241210938,1872.417724609375,False,0.44045585,0.85726774,4.2727601528167725,0.0026175515670329333
306,7.104988,7.104988,64957.40625,0.0,64964.511238098145,7.104988098144531,False,0.4504212,0.8485811,4.2727601528167725,0.0026175515670329333
307,10783.262,10783.262,60628.44140625,18693.2431640625,71411.703125,29476.5048828125,False,0.46258152,0.86616075,4.2727601528167725,0.0026175515670329333
308,10032.891,10032.891,57520.599609375,27520.599609375,67553.490234375,37553.490234375,False,0.46412155,0.8886486,4.2727601528167725,0.0026175515670329333
309,10820.684,10820.684,61490.91796875,31490.9150390625,72311.6015625,42311.5986328125,False,0.4526096,0.87003416,4.2727601528167725,0.0026175515670329333
310,6577.3853,6577.3853,54681.52734375,3048.979248046875,61258.91259765625,9626.364501953125,False,0.403741,0.97426856,4.2727601528167725,0.0026175515670329333
311,6188.936,6188.936,49766.203125,19766.20166015625,55955.13916015625,25955.1376953125,False,0.39603248,1.035421,4.2727601528167725,0.0026175515670329333
312,6.916119,6.916119,63493.962890625,0.0,63500.87900972366,6.91611909866333,False,0.45497882,0.85433805,4.2727601528167725,0.0026175515670329333
313,6397.771,6397.771,50124.6796875,20124.6796875,56522.45068359375,26522.45068359375,False,0.4039857,1.0230644,4.2727601528167725,0.0026175515670329333
314,7.368277,7.368277,63039.375,0.0,63046.74327707291,7.368277072906494,False,0.43183562,0.80268896,4.2727601528167725,0.0026175515670329333
315,10800.322,10800.322,55811.572265625,10203.705322265625,66611.89453125,21004.027587890625,False,0.36402237,0.6499647,4.2727601528167725,0.0026175515670329333
316,8047.8125,8047.8125,51014.73046875,21014.73193359375,59062.54296875,29062.54443359375,False,0.46696883,0.9495274,4.2727601528167725,0.0026175515670329333
317,6975.4023,6975.4023,49872.36328125,19872.35888671875,56847.765625,26847.76123046875,False,0.43686083,0.99327934,4.2727601528167725,0.0026175515670329333
318,6061.418,6061.418,49653.0703125,19653.0703125,55714.48828125,25714.48828125,False,0.38942733,1.0434347,4.2727601528167725,0.0026175515670329333
319,6.181016,6.181016,58523.71875,0.0,58529.89976596832,6.181015968322754,False,0.46611488,0.87852466,4.2727601528167725,0.0026175515670329333
320,6.222724,6.222724,57210.69140625,0.0,57216.91413021088,6.222723960876465,False,0.47967958,0.87568057,4.2727601528167725,0.0026175515670329333
321,8049.0327,8049.0327,56636.478515625,26636.478515625,64685.51123046875,34685.51123046875,False,0.41230902,0.9479519,4.2727601528167725,0.0026175515670329333
322,9169.896,9169.896,59028.19921875,29028.1962890625,68198.095703125,38198.0927734375,False,0.42950922,0.9111816,4.2727601528167725,0.0026175515670329333
323,10081.736,10081.736,59232.8203125,29232.8232421875,69314.556640625,39314.5595703125,False,0.452151,0.88696367,4.2727601528167725,0.0026175515670329333
324,4715.8916,4715.8916,55503.73828125,6854.98388671875,60219.6298828125,11570.87548828125,False,0.42817888,0.9421574,4.2727601528167725,0.0026175515670329333
325,13643.102,13643.102,70237.453125,40237.4560546875,83880.5546875,53880.5576171875,False,0.534659,0.73689574,4.2727601528167725,0.0026175515670329333
326,6535.473,6535.473,57638.33203125,0.0,64173.80517578125,6535.47314453125,False,0.43123674,0.9205593,4.2727601528167725,0.0026175515670329333
327,9474.038,9474.038,54524.96484375,24524.96044921875,63999.0029296875,33998.99853515625,False,0.4752751,0.904232,4.2727601528167725,0.0026175515670329333
328,7420.9995,7420.9995,52738.576171875,22738.57470703125,60159.57568359375,30159.57421875,False,0.42495385,0.9725175,4.2727601528167725,0.0026175515670329333
329,4.49017,4.49017,51587.595703125,0.0,51592.085873126984,4.490170001983643,False,0.44210082,0.9678742,4.2727601528167725,0.0026175515670329333
330,383.34906,383.34906,47716.3916015625,0.0,48099.740661621094,383.34906005859375,False,0.34393153,1.1145542,4.2727601528167725,0.0026175515670329333
331,7177.9307,7177.9307,51926.765625,21926.7626953125,59104.6962890625,29104.693359375,False,0.42293134,0.9832783,4.2727601528167725,0.0026175515670329333
332,10204.302,10204.302,58790.115234375,28790.115234375,68994.4169921875,38994.4169921875,False,0.4583634,0.8841796,4.2727601528167725,0.0026175515670329333
333,10663.993,10663.993,59175.97265625,18258.09375,69839.9658203125,28922.0869140625,False,0.4396848,0.76988775,4.2727601528167725,0.0026175515670329333
334,10197.461,10197.461,54305.478515625,24305.478515625,64502.939453125,34502.939453125,False,0.4939998,0.8876264,4.2727601528167725,0.0026175515670329333
335,8943.907,8943.907,52504.3125,22504.31103515625,61448.2197265625,31448.21826171875,False,0.47966427,0.9202897,4.2727601528167725,0.0026175515670329333
336,5937.873,5937.873,44789.3525390625,0.0,50727.2255859375,5937.873046875,False,0.30631065,0.53993684,4.2727601528167725,0.0026175515670329333
337,8832.594,8832.594,52955.958984375,22955.95751953125,61788.552734375,31788.55126953125,False,0.47223163,0.92296326,4.2727601528167725,0.0026175515670329333
338,6.840589,6.840589,63352.5,0.0,63359.34058904648,6.8405890464782715,False,0.4531779,0.85704386,4.2727601528167725,0.0026175515670329333
339,12017.483,12017.483,63478.16015625,33478.1572265625,75495.6435546875,45495.640625,False,0.46489614,0.84452164,4.2727601528167725,0.0026175515670329333
340,3798.4768,3798.4768,49146.216796875,0.0,52944.693603515625,3798.476806640625,False,0.41160646,1.0276809,4.2727601528167725,0.0026175515670329333
341,6747.275,6747.275,50748.09375,20748.09375,57495.36865234375,27495.36865234375,False,0.41546997,1.0041326,4.2727601528167725,0.0026175515670329333
342,11920.209,11920.209,62899.8046875,32899.8076171875,74820.013671875,44820.0166015625,False,0.4645786,0.848575,4.2727601528167725,0.0026175515670329333
343,5.36045,5.36045,63212.15625,0.0,63217.516699790955,5.36044979095459,False,0.3748724,0.9362524,4.2727601528167725,0.0026175515670329333
344,7366.915,7366.915,53126.84765625,23126.8505859375,60493.7626953125,30493.765625,False,0.41857153,0.9748519,4.2727601528167725,0.0026175515670329333
345,641.1217,641.1217,53352.6328125,0.0,53993.75451660156,641.1217041015625,False,0.48312646,0.90798116,4.2727601528167725,0.0026175515670329333
346,4.1002593,4.1002593,50118.744140625,0.0,50122.84439992905,4.100259304046631,False,0.428436,0.9986863,4.2727601528167725,0.0026175515670329333
347,564.9147,564.9147,52916.197265625,0.0,53481.11193847656,564.9146728515625,False,0.49010333,0.9055059,4.2727601528167725,0.0026175515670329333
348,6361.5015,6361.5015,48264.5478515625,18264.5478515625,54626.04931640625,24626.04931640625,False,0.42539662,1.0255339,4.2727601528167725,0.0026175515670329333
349,8118.039,8118.039,49872.36328125,19872.35888671875,57990.40234375,27990.39794921875,False,0.4815209,0.94861925,4.2727601528167725,0.0026175515670329333
350,6.94936,6.94936,62362.9453125,0.0,62369.8946723938,6.949359893798828,False,0.4648195,0.85188377,4.2727601528167725,0.0026175515670329333
351,4.12269,4.12269,49997.583984375,0.0,50001.706674575806,4.122690200805664,False,0.4324116,0.9961894,4.2727601528167725,0.0026175515670329333
352,8746.719,8746.719,53213.16796875,23213.16357421875,61959.88671875,31959.88232421875,False,0.46729675,0.92523825,4.2727601528167725,0.0026175515670329333
353,8538.082,8538.082,52466.572265625,22466.57080078125,61004.654296875,31004.65283203125,False,0.46817175,0.9321852,4.2727601528167725,0.0026175515670329333
354,7033.504,7033.504,51139.08984375,21139.0869140625,58172.59375,28172.5908203125,False,0.42500314,0.99006,4.2727601528167725,0.0026175515670329333
355,2417.0244,2417.0244,60415.39453125,0.0,62832.4189453125,2417.0244140625,False,0.4476717,0.88261276,4.2727601528167725,0.0026175515670329333
356,2165.5308,2165.5308,48581.490234375,3662.490966796875,50747.02099609375,5828.021728515625,False,0.3941921,1.0524825,4.2727601528167725,0.0026175515670329333
357,10908.061,10908.061,60088.154296875,20461.40771484375,70996.21484375,31369.46826171875,False,0.3874669,0.7079108,4.2727601528167725,0.0026175515670329333
358,8.150487,8.150487,46235.61328125,0.0,46243.763768196106,8.150486946105957,False,0.32263124,0.56305194,4.2727601528167725,0.0026175515670329333
359,10801.705,10801.705,64152.193359375,16249.39306640625,74953.8984375,27051.09814453125,False,0.44583935,0.85933524,4.2727601528167725,0.0026175515670329333
360,3107.4011,3107.4011,61189.517578125,0.0,64296.918701171875,3107.401123046875,False,0.41852525,0.9062238,4.2727601528167725,0.0026175515670329333
361,10438.513,10438.513,64502.513671875,34502.5166015625,74941.0263671875,44941.029296875,False,0.42370844,0.87930644,4.2727601528167725,0.0026175515670329333
362,6.4301157,6.4301157,64025.8828125,0.0,64032.31292819977,6.430115699768066,False,0.4304792,0.8754817,4.2727601528167725,0.0026175515670329333
363,6414.5615,6414.5615,49142.6337890625,19142.630859375,55557.1953125,25557.1923828125,False,0.41713294,1.0222005,4.2727601528167725,0.0026175515670329333
364,11474.71,11474.71,61020.45703125,31020.45703125,72495.1669921875,42495.1669921875,False,0.46878755,0.8571545,4.2727601528167725,0.0026175515670329333
365,6.4474545,6.4474545,61781.431640625,0.0,61787.879095077515,6.447454452514648,False,0.4496664,0.8709737,4.2727601528167725,0.0026175515670329333
366,6715.1245,6715.1245,50455.640625,20455.63623046875,57170.76513671875,27170.7607421875,False,0.4172506,1.0058134,4.2727601528167725,0.0026175515670329333
367,9799.149,9799.149,60267.09375,30267.0966796875,70066.2431640625,40066.24609375,False,0.43737668,0.8939897,4.2727601528167725,0.0026175515670329333
368,5912.1426,5912.1426,45445.6787109375,0.0,51357.8212890625,5912.142578125,False,0.29523122,0.5237451,4.2727601528167725,0.0026175515670329333
369,7430.962,7430.962,54674.68359375,24674.6806640625,62105.6455078125,32105.642578125,False,0.40564448,0.9724305,4.2727601528167725,0.0026175515670329333
370,4.371036,4.371036,52441.93359375,0.0,52446.304629802704,4.371036052703857,False,0.42043835,0.9801821,4.2727601528167725,0.0026175515670329333
371,10388.211,10388.211,59772.80859375,28280.90625,70161.01953125,38669.1171875,False,0.45615628,0.8788686,4.2727601528167725,0.0026175515670329333
372,9504.898,9504.898,52570.599609375,22570.60107421875,62075.498046875,32075.49951171875,False,0.49358374,0.9056646,4.2727601528167725,0.0026175515670329333
373,7466.9326,7466.9326,64234.212890625,0.0,71701.1455078125,7466.9326171875,False,0.4325999,0.81958246,4.2727601528167725,0.0026175515670329333
